TABLE S2: P. falciparum functional gene groups																																																
Bozdech & Llinas et al.																																																

This table contains all of the ORFs, the corresponding oligonucleotides, and the expression data																																																
for the P. falciparum functional groups including transcription machinery, cytoplasmic translation																																																
machinery, the glycolytic pathway, ribonucleotied synthesis, deoxyribonucleotide synthesis, DNA																																																
replication machinery, the TCA cycle, the proteaseome, the plastid genome, merozoite invasion,																																																
actin myosin motility, early ring transcripts, mitochondrial genes and the organellar translational group.																																																

Transcription machinery																																																
oligo_ID	ORF_ID	Manual annotation	TP 1	TP 2	TP 3	TP 4	TP 5	TP 6	TP 7	TP 8	TP 9	TP 10	TP 11	TP 12	TP 13	TP 14	TP 15	TP 16	TP 17	TP 18	TP 19	TP 20	TP 21	TP 22	TP 24	TP 25	TP 26	TP 27	TP 28	TP 30	TP 31	TP 32	TP 33	TP 34	TP 35	TP 36	TP 37	TP 38	TP 39	TP 40	TP 41	TP 42	TP 43	TP 44	TP 45	TP 46	TP 47	TP 48
opfb0675	PFB0445c	helicase, putative	1.166	1.204165608	1.371638791	1.528135634	1.359024693	1.316517182	1.251	1.761997386	1.932648814	2.199697739	1.729	1.965698027	2.251160562	1.572	1.790527822	1.552432805	1.675845208	1.549	1.400683398	1.491	1.382252337	1.276739109	1.451575411	1.100387237	1.162304808	1.127	1.269763255	0.993279932	1.037	0.876409666	0.786004614	0.59961487	0.592490973	0.586080608	0.577408944	0.471528837	0.354538728	0.384928778	0.375315945	0.479658929	0.587572609	0.663789683	0.67742971	1.006274946	1.057423047	0.930806611
opfb0679	PFB0860c	RNA helicase, putative	1.745	1.530778111	1.940080649	2.307383713	2.195628459	1.945604464	1.956	2.023691832	2.355618996	2.295269619	2.25	2.392911414	2.255432244	1.788	2.181968934	1.629528773	1.892861078	1.705	1.523232958	1.645	1.607054108	1.058804851	1.339707613	0.856478684	0.744268526	0.839	0.795474191	0.550427688	0.508	0.438580992	0.373305296	0.316669037	0.254886526	0.305968546	0.312272173	0.307638236	0.300900035	0.329938948	0.417396822	0.560471039	0.842511149	0.825785927	1.091924858	1.495659135	1.763630666	1.609306666
opfblob0044	PF07_0088	40S ribosomal protein S5, putative	0.8	0.835709497	1.009445637	1.227062646	1.523422821	1.702086792	1.328	2.345777315	2.172115081	2.782378539	1.96	2.426468994	3.034296864	2.158	2.105364248	2.571034292	1.84901952	2.048	1.673746871	1.711	1.628419568	1.483449208	1.114167613	1.206747255	1.236075945	1.049	1.141621975	0.896462	0.69	0.738741901	0.782252794	0.527233375	0.497269231	0.480499895	0.431092742	0.323203256	0.289125682	0.260603952	0.239974726	0.338889448	0.400617706	0.446477559	0.568352075	0.668175722	0.840903094	0.891028521
opfblob0056	PFE0845c	60S ribosomal subunit protein L8, putative	0.815	0.738074459	0.947403296	1.492715274	1.172706731	1.178270234	1.415	1.927776689	2.747354696	2.652893896	2.166	2.465189207	2.389277314	2.172	2.351172523	2.182050064	2.048498714	1.854	1.978064376	1.801	2.114251529	1.419846126	1.42811923	1.17795814	1.260666292	1.053	0.939425051	0.838191972	0.782	0.634174565	0.904186679	0.537926105	0.483803528	0.40293041	0.414398927	0.368982767	0.378087435	0.260603952	0.244524019	0.334979196	0.384835783	0.466233225	0.48338631	0.723188449	0.832091274	0.86602522
opfblob0069	PF08_0076	40S ribosomal protein S16	1.031	1.277391851	1.376669186	1.524340719	2.202935095	2.364150297	1.489	2.383669808	2.23979023	2.491038231	2.236	2.607163475	2.142945413	1.791	2.242579205	1.972956381	1.827098741	1.62	1.672924254	1.525	1.728744259	1.786499369	1.049212069	1.319504981	1.029516858	0.888	0.888667814	0.693861578	0.652	0.550671151	0.725975612	0.438401555	0.457833947	0.415858652	0.405561032	0.314047365	0.306133071	0.29527145	0.29001685	0.37147498	0.491667166	0.694081674	0.482238105	0.43437153	0.551370598	0.586442225
opfblob0096	MAL6P1.119	DEAD/DEAH box ATP-dependent RNA helicase, putative	1.599	1.612140573	1.985354906	2.096126472	2.187104149	2.068631604	1.81	2.200128451	2.04197035	2.319933413	2.621	1.96957008	2.382157901	1.904	2.076742809	1.817596269	2.161390883	2.101	1.822615746	2.313	1.68322663	 	1.286480159	1.013219868	0.875417138	0.878	0.729739401	0.500225821	0.416	0.403975971	0.296393162	0.269785583	0.255848379	0.268261144	0.345659774	0.28108614	0.283892627	0.487735839	0.417396822	0.6517105	1.175145218	1.112901373	1.297450175	1.602246404	1.448921416	1.646811685
opff72427	MAL6P1.244	60S ribosomal protein L27a, putative	0.998	1.078634785	1.038789959	1.617951682	1.215328503	1.425592745	1.486	2.085267062	2.907432556	2.746924404	2.07	2.257390515	2.422026649	1.95	1.99256199	2.060565512	2.012329402	1.497	1.718160709	1.899	1.934967388	1.550793713	1.69155	1.30830923	1.494274779	1.16	1.253121551	1.002244543	0.895	0.671036451	0.965153678	0.624290406	0.51842958	0.468648993	0.500813871	0.347008617	0.32706525	0.271362835	0.252485265	0.387116025	0.495309135	0.607156817	0.62690956	0.915733129	0.986928182	0.930806611
opfg0023	PF07_0043	60S ribosomal protein L34-a, putative	0.818	0.901961899	0.988485407	1.302963354	1.181231115	1.461105729	1.419	2.235652558	2.31527427	2.703762857	2.144	2.556827106	2.679749645	1.766	1.916799051	1.975292593	1.623235181	1.315	1.642492543	1.707	1.718526072	1.381497178	1.302719045	1.188354153	1.126238908	0.937	0.854552281	0.803229977	0.774	0.47243374	0.70346475	0.374245246	0.410703959	0.317819416	0.303434278	0.265521092	0.247261323	0.249845087	0.237700096	0.367564729	0.36055591	0.547889899	0.512090967	0.70599698	0.687325007	0.719414646
opfh0012	PF08_0039	ribosomal protein, putative	0.894	1.05073907	0.948241745	1.547110962	1.240901581	1.291150786	1.455	2.22025875	2.13827743	2.709928897	2.087	2.550373737	2.800779839	1.808	1.727392107	2.155183278	2.151526585	1.629	1.779846748	1.778	2.156053585	1.589142661	1.583290796	1.273122406	1.30246992	1.099	1.196539638	1.006726849	1.044	0.712412021	0.89199328	0.604550007	0.554017512	0.463262228	0.514561701	0.368067189	0.367621326	0.297662317	0.33664702	0.440556297	0.507449089	0.622961326	0.633798656	1.067018162	1.148059345	0.964902058
opfi17646	PFI0860c	ATP-dependant RNA helicase, putative	1.84	1.352942848	2.386114823	1.366214094	1.868050024	1.844138729	1.751	1.48846143	2.618511473	1.623182611	2.09	1.797910284	1.519284273	1.714	1.851137891	1.126068628	1.173858818	2.178	1.611238313	1.27	0.993958359	0.85303008	1.248589389	1.085192895	0.713940402	1.266	0.763854934	0.8588106	0.721	0.832777276	0.74098289	0.491042651	0.564597744	0.395388933	0.451714488	0.436736428	0.310057862	0.309616633	0.267270434	0.421005001	0.661626205	0.642716991	0.711875325	0.481361565	0.650818754	0.675090483
opfi17693	PFI0165c	DEAD/DEAH box helicase, putative	1.414	1.458714104	1.430327435	1.6306018	1.502720737	1.591742849	1.427	1.874490389	1.758254834	2.230527389	1.602	1.73208586	1.982046471	1.351	1.708872246	1.199660209	1.211124221	1.299	1.272376602	1.043	0.853689454	0.93253396	1.198068434	0.8996625	0.876236856	0.816	0.933600475	0.718962512	0.716	0.698870922	0.576841104	0.425241305	0.482841647	0.542986425	0.481174129	0.461457367	0.366313082	0.476976956	0.617565283	0.61651812	0.762387629	0.866614284	1.010403675	1.045242289	1.124141449	1.141062005
opfi17706	PFI0680c	hypothetical protein	0.995	1.003083858	0.738639195	1.013275412	0.786675578	0.835823513	1.137	1.327418759	1.802504083	2.059422571	2.118	1.635285173	1.814028285	1.92	1.727392107	1.816428094	1.914781857	1.948	2.335843129	1.683	1.98234308	1.866003304	1.673506817	1.616193627	1.513947115	1.262	1.256449852	 	0.963	0.759805823	0.69971293	0.641563236	0.59441462	0.486964	0.473318209	0.396450468	0.37285438	0.51044902	0.498146591	0.57089839	0.676194078	0.715154326	0.659058765	0.538666529	0.610535963	0.806926336
opfj12793	PF10_0264	40S ribosomal protein,  putative	0.952	0.968214231	1.094125006	1.339648786	1.461316858	1.447154302	1.394	2.066320816	2.406375473	2.672933206	2.092	2.49616547	3.072741661	1.856	2.202172291	2.039539326	1.954239312	1.643	1.452499707	1.641	1.818850763	1.156080186	1.356848594	1.002024117	1.04754976	0.836	0.861208982	0.736891788	0.715	0.561955385	0.551516364	0.378357827	0.348184621	0.283344114	0.288704472	0.249956072	0.223712636	0.242672486	0.261583835	0.35713734	0.411543611	0.46491616	0.623464978	1.016589841	1.024693331	1.021727872
opfj12796	PF10_0043	ribosomal protein L13, putative	1.106	1.209977212	1.274383184	1.200497338	1.416259517	1.346956948	1.426	1.821204229	2.811125632	2.705304413	2.34	2.385167464	2.974493657	1.962	1.990878293	1.970620169	2.014521585	1.763	1.630977873	1.61	1.370176197	1.310411361	1.067255252	1.079595019	1.153288308	0.995	0.971876434	0.728823627	0.652	0.570230526	0.830088396	0.511605557	0.515544109	0.447101901	0.408507016	0.352502141	0.332298305	0.320375516	0.28091828	0.39232972	0.480741225	0.562377343	0.555722021	0.327784329	0.592912209	0.731916297
opfk12898	PF11_0447	translation initiation factor eIF-1A, putative	0.943	0.94264313	1.271029587	1.228327643	1.208021868	1.217588133	1.194	1.605691065	1.6150958	2.06867154	1.699	1.543647274	2.088837839	1.571	1.476532943	1.634201336	1.659404624	1.561	1.675391711	1.831	1.3766787	1.512444765	1.340609708	1.405072876	1.5672262	1.058	1.118323569	1.037206485	0.912	0.835034141	0.951084397	0.754248085	0.704063946	0.629174727	0.71095929	0.543860443	0.380703962	0.444700343	0.361668065	0.486176028	0.531728926	0.629546535	0.618872225	0.584510479	0.699913365	0.886482447
opfl0035	PFL2055w	40S ribosomal protein S17, putative	1.077	1.243684601	1.197249458	1.204292404	1.860743389	1.808625745	1.412	2.177629766	2.264517792	2.840955096	2.175	2.631686369	2.177118698	1.691	1.670149029	1.886515426	1.696669896	1.407	1.614528289	1.296	1.185318529	1.595690012	1.299110452	1.212345226	0.961483449	0.812	0.936928875	0.70282619	0.68	0.469424602	0.798198013	0.394808151	0.558826688	0.510665803	0.449750508	0.386378972	0.323140459	0.351456714	0.360530759	0.418398154	0.543868881	0.88636991	0.563759322	0.45500132	0.635712679	0.600080445
opfl0079	PFL0900c	arginyl-tRNA synthetase, putative	0.887	0.820599298	1.154490548	1.817823727	1.517334007	1.419251146	1.679	2.058031886	2.437610265	2.708387341	2.053	2.159299247	2.649848041	2.06	2.339387248	1.948425808	1.740511585	2.107	1.715693252	1.616	1.544815567	1.053192884	1.11597191	1.032412707	0.850826792	0.807	0.784657113	0.606904762	0.514	0.530359502	0.411761377	0.373422715	0.344337298	0.336134455	0.394759186	0.360742454	0.298283508	0.350261298	0.304802036	0.348013394	0.495309135	0.511012699	0.713023497	0.772470754	0.754043334	0.922850965
opfl0132	PFL2010c	DEAD/DEAH box helicase, putative	1.375	1.544725934	1.671789505	1.900049493	1.875356514	1.619645854	1.385	1.914751127	1.566942183	2.156536191	1.845	1.814689073	2.071751281	1.593	1.672674473	1.65289117	1.628715376	1.531	1.649072494	1.556	1.084993728	1.131761436	1.254002387	0.994027124	0.895089474	0.8	0.673157587	0.619455228	0.583	0.505534169	0.47741808	0.398920757	0.481879824	0.570997589	0.591156774	0.571328172	0.448733516	0.671832194	0.508382483	0.696026787	0.989404292	1.149778573	1.198706218	1.378757039	1.476615773	1.41041642
opfm60476	PF13_0316	40S ribosomal protein S13	0.776	1.007733155	0.961656232	1.463619972	1.467405672	1.58540125	1.267	2.159867713	1.987309504	2.494121159	1.814	2.321924357	3.020058037	1.458	1.681934404	1.515052996	1.72407087	1.163	1.288826186	1.447	1.385968021	1.322570792	1.265730477	1.140372199	1.186075535	0.955	0.89449249	0.775439639	0.836	0.479204289	0.563709763	0.339699511	0.441482716	0.349062697	0.328965988	0.271014643	0.269501766	0.236695337	0.29001685	0.310214205	0.358127919	0.516280842	0.491423612	0.96272313	0.871115169	0.817154983
opfm60494	PF13_0132	60S ribosomal protein L23a, putative	0.933	1.028654959	1.433681132	1.335853721	1.736531463	1.874578495	1.6	2.445245038	2.147387519	2.737675619	2.166	3.24346629	2.955983149	1.967	1.853663336	2.128316493	1.873132351	1.648	1.682794083	1.473	1.380394384	1.663969901	0.944561566	1.268324173	1.268043454	0.923	1.131636972	0.912598322	0.685	0.726705393	0.834778157	0.60619502	0.535742634	0.488041372	0.490994	0.381801026	0.290433946	0.290489734	0.253622589	0.342799738	0.451605407	0.571596643	0.574093	0.430933209	0.611794784	0.75010059
opfm60502	PF13_0257	glutamate--tRNA ligase	1.351	1.391299465	1.444580472	1.99619045	1.896058598	1.765502781	1.705	2.439324212	2.216364175	2.657518381	1.805	1.982476817	2.372190756	1.629	1.601962525	1.523229807	1.235237052	1.469	1.260861834	1.126	0.969806079	1.022326671	0.951778753	0.988429153	1.01066424	0.989	0.784657113	0.772750234	0.657	0.658999898	0.538385023	0.477882353	0.472261473	0.328592978	0.309326218	0.298482345	0.151758272	0.337111548	0.295703449	0.436646046	0.540226876	0.600571608	0.859991329	0.954700472	1.02343451	1.25244063
opfm60512	MAL13P1.243	elongation factor Tu, putative	0.87	0.76015857	1.085740914	1.378864212	1.160529103	1.33046876	1.43	1.785680123	2.08882246	1.985431373	2.179	1.537193905	1.600445549	1.896	2.321709135	1.337498523	1.468693637	1.835	1.947632665	1.375	1.162095226	0.987719035	1.064548753	1.176358665	1.09755017	0.864	0.781328763	0.745856399	0.606	0.792153979	0.640621925	0.39069557	0.450139243	0.53975434	0.598030719	0.53562013	0.290433946	0.387319645	0.303664695	0.291966313	0.491667166	0.460965042	0.517831892	0.612016843	0.567735493	0.618264738
opfn0256	PF14_0584	ribosomal protein S4, putative	1.768	1.824845601	1.868815967	2.86778442	2.276000865	2.390785073	1.878	1.61990082	2.470146408	1.926855	1.958	1.911489606	2.338017471	1.818	1.99256199	1.626024385	1.902725376	2.251	1.661409584	1.817	1.432414737	1.205653292	1.136721591	1.002024117	0.717219125	0.717	0.550840932	0.534291366	0.503	0.551423424	0.405195707	0.436756542	0.340489946	0.23378581	0.333875924	0.277423773	0.313982633	0.3120075	0.343470926	0.393633124	0.732037761	0.730958874	1.148186	1.38792585	1.243730925	1.320631525
opfn0262	PF14_0589	valine - tRNA ligase, putative	0.761	0.833384883	1.007768838	1.562291073	1.277434466	1.466179099	1.394	1.946722935	2.022448664	2.467915809	2.012	1.862443972	2.553023988	1.947	2.192070713	2.075750959	2.062747247	2.141	2.00520621	1.993	1.664647987	1.322570792	1.357750796	1.249931071	1.018041305	1.063	1.037611225	0.883911533	0.649	0.727457667	0.487735542	0.389873064	0.343375446	0.323206213	0.371191455	0.282001718	0.24595306	0.2892943	0.271819711	0.374081828	0.318066159	0.470184342	0.646428745	0.755279218	0.819502916	1.024000942

Glycolytic pathway																																																
oligo_ID	ORF_ID	Manual annotation	TP 1	TP 2	TP 3	TP 4	TP 5	TP 6	TP 7	TP 8	TP 9	TP 10	TP 11	TP 12	TP 13	TP 14	TP 15	TP 16	TP 17	TP 18	TP 19	TP 20	TP 21	TP 22	TP 24	TP 25	TP 26	TP 27	TP 28	TP 30	TP 31	TP 32	TP 33	TP 34	TP 35	TP 36	TP 37	TP 38	TP 39	TP 40	TP 41	TP 42	TP 43	TP 44	TP 45	TP 46	TP 47	TP 48
a1411_1	MAL6P1.160	pyruvate kinase, putative	0.584	0.566050801	0.653959776	0.975325058	0.842692654	0.944899151	0.947	1.185322193	1.436797452	1.462868317	1.185	1.344883421	1.687302459	1.323	1.435284381	1.36670152	1.368953909	1.592	1.509250831	1.774	1.63770889	1.610655483	1.640126843	1.659377538	1.527062006	1.665	1.360460602	1.212016622	0.968	1.033636807	1.148054451	0.812646776	0.648277488	0.485886659	0.454660444	0.465119735	0.431726147	0.389710512	0.340058973	0.362351034	0.362983901	0.380625433	0.501757289	0.561588521	0.678513111	0.625083814
i13056_1	PFI0755c	6-phosphofructokinase, putative	0.844	0.666010522	0.900452341	1.203027332	1.05458362	0.894166284	1.26	1.426886341	2.334795956	2.215112564	1.936	2.03797582	2.316659231	1.741	2.313291053	1.677421744	1.544320403	2.286	1.423712836	1.611	1.38132336	1.021391287	1.576073501	0.975634023	0.817219946	1.158	1.356300176	1.002244543	0.963	1.178827485	0.783190735	0.696671901	0.569406919	0.590389968	0.566607098	0.461457367	0.401636142	0.352652129	0.338921667	0.384509178	0.38604976	0.405649242	0.624613218	0.680782785	0.75530223	0.850113997
i1689_2	PFI1105w	Phosphoglycerate kinase	0.384	0.533505788	0.473701648	0.881714095	0.737964992	0.459132187	0.77	1.110721472	1.392548358	1.391960048	1.166	1.282930973	1.620380008	1.317	1.593544443	1.683262343	1.582681766	1.603	1.675391711	1.822	1.944256709	2.00256297	1.456988409	1.808121634	1.686079639	1.543	1.190715061	1.124163302	1.041	0.87490512	0.956712042	0.587277127	0.515544109	0.556992039	0.472336234	0.37722308	0.368929609	0.308421182	0.252485265	0.323248403	0.291358313	0.298968758	0.350196738	0.391965867	0.400310152	0.481882778
j2896_1	PF11_0208	phosphoglycerate mutase, putative	0.487	0.672984434	0.731093502	1.276398046	0.965686831	0.934752562	1.223	1.732393964	2.070602126	2.282937722	1.8	1.982476817	2.454775983	1.52	1.600278928	1.583972014	1.522399624	1.305	1.378476479	1.412	1.372963016	1.425458205	1.758309841	1.30830923	1.20656749	1.519	1.166584531	1.047964105	1.095	0.761310369	0.92951142	0.618532763	0.575177918	0.504201666	0.49492196	0.372645135	0.38332049	0.302444032	0.263858464	0.307607358	0.389691765	0.381942459	0.508646385	0.727772854	0.703689902	0.75010059
j53_48	PF10_0155	enolase	0.382	0.369618383	0.446872524	0.770392951	0.610099748	0.526353204	0.911	1.092959348	1.522692934	1.563064866	1.162	1.56946075	2.107348347	1.58	1.948787883	2.01851314	2.037538324	1.997	1.916378337	2.179	2.631667138	1.779952017	2.275247587	1.768136673	1.452471151	1.606	1.126644421	1.082029649	0.857	0.695861784	0.831026337	0.449916792	0.383772553	0.382460658	0.299506347	0.306722658	0.341456131	0.264190252	0.221777587	0.285449195	0.252510549	0.223897312	0.300824726	0.381650972	0.460734338	0.473927167
m11919_1	PF14_0425	fructose-bisphosphate aldolase	1.314	1.012382453	0.646414133	1.06134589	0.651503772	0.676015083	0.642	0.659564844	1.003415673	0.846274754	0.833	1.027377305	1.462328797	1.011	1.329216408	1.359692884	1.24400539	1.316	1.481286479	1.55	1.714810277	1.205653292	1.200774933	0.990028628	0.895089474	1.144	0.898652916	0.900944306	0.904	0.843309282	1.010175402	0.871867973	0.938751947	0.979314764	0.914230822	0.819453033	1.245464501	1.294651707	1.431887075	2.176713014	1.750577944	1.602841341	1.502975492	1.431477597	1.451439057	1.164928873
m12812_7	PF13_0141	L-lactate dehydrogenase	0.533	0.561401538	0.540774434	0.795693187	0.64176164	0.728016255	0.872	0.944942098	1.7166086	1.191567135	1.128	1.335848582	1.627499422	1.313	1.928584326	1.677421744	1.206739987	1.853	2.027413129	2.227	2.518337331	1.916511683	2.408767269	1.705760018	1.588537872	2.034	1.489433908	1.244289266	1.434	1.067489599	1.389108343	0.773988484	0.624231553	0.495582849	0.434038698	0.409268727	0.444808745	0.328743532	0.299115436	0.350620241	0.301070259	0.296334667	0.338714855	0.416033943	0.557664777	0.476200204
m48835_1	PF14_0598	glyceraldehyde-3-phosphate dehydrogenase	0.628	0.748535361	0.589402238	1.005685356	0.723351794	0.799042224	0.898	1.058619365	1.605985556	1.640138992	1.171	1.622378436	2.161455922	1.35	1.362046988	1.449638227	1.593642156	1.582	1.686906577	1.748	1.207612856	1.145791522	2.053316181	1.416268722	1.468045096	1.611	1.137461549	1.214706027	1.178	1.016334296	1.270926333	0.742732849	0.662705014	0.555914635	0.473318209	0.400112836	0.444808745	0.350261298	0.303664695	0.388419468	0.326564109	0.370089068	0.468459879	0.638377122	0.736419618	0.539845093
n132_136	PF14_0341	glucose-6-phosphate isomerase	0.422	0.499798468	0.594432683	1.095501254	0.876790115	0.69503988	1.065	1.339260128	1.924840077	1.936103969	2.309	2.250937146	2.733857219	2.231	2.791438631	2.082759734	1.937798727	2.355	2.117886039	2.03	1.677652993	1.306669938	1.530063342	1.011620489	0.824597108	1.166	0.91529462	0.631109245	0.752	0.519075268	0.471790379	0.338054498	0.285665283	0.283344114	0.299506347	0.218826003	0.181848277	0.205614139	0.154675664	0.175961842	0.254938522	0.262091558	0.376605018	0.498553068	0.517382024	0.571667572
n132_40	PF14_0378	triose-phosphate isomerase	0.425	0.46027951	0.596109531	0.867798905	0.688036657	0.843433492	0.888	1.062171804	1.547420497	1.482907627	1.372	1.290675	1.737138521	1.263	1.615431496	1.401745256	1.543224312	1.542	1.371074205	1.92	1.634922071	1.353437005	2.090304641	1.440259699	1.387716513	1.807	1.513564439	1.411031189	1.475	1.190863947	1.002671762	0.718057362	0.630964433	0.575307014	0.49492196	0.421171408	0.395094804	0.375365347	0.277506327	0.469231579	0.36905386	0.364820924	0.473052633	0.694536001	0.670960111	0.571667572
n132_41	NULL	#N/A	0.858	0.782242681	1.098317052	1.13471668	0.985171095	1.189685128	1.12	1.564246274	2.194239628	1.920689143	1.58	2.076696033	2.477558174	1.461	1.486634721	1.482345611	1.54212822	1.129	1.431115208	1.231	1.481648162	1.041033453	1.336098912	1.015618985	1.128697962	1.113	0.935264625	0.840881377	0.894	0.810208808	0.708154511	0.532168511	0.559788569	0.458952803	0.518489661	0.524633083	0.906624897	0.460240924	0.5686605	0.582629183	0.921420691	0.6585215	0.714171668	1.04295012	0.950421929	0.837612279
